X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X94,X95,X96,X97,X98,X99,X100,X101,class
2,1720847,68138,1120960,104589,20454,1339848,4493763,127109,0,652282,40899,239568,2879559,7373322,309800,46391,575306,42491,1033867,695000,773116,1806983,865185,3606392,0,54976,898579,0,0,5425133,141206,5566339,7373322,1201486,822092,6655,-4124,0,220086,14545,285,234345,200364,0,0.25,796016,200364,-213855,-525595,450324,1298107,0,77412.85714,558655,1152089,1710744,18441.57143,1520.214286,125004.1429,3,4.66,31.58,22.25,19.5,16.68,1.19,8.43,-20.68,14.5,-0.27,6.27,6.27,1.39,0.31,1.006667,-13.5,-6.56,-5.49,-16.6,-16.44,27.03,87.2,1.34,434.66,286.31,32.46,24.51,75.49,903.28,18.88,94.063333,0.18,231.3,373.87,1.74,0.28,193.63,411.54,0
2,302327,115277,374237,110761,72315,450914,1453007,237,16099,243811,127043,92749,1363185,2816192,437400,89742,212289,270893,1139029,250211,289201,1428230,374197,749021,0,22676,211170,0,0,1357064,30898,1387962,2816192,621957,409691,7339,-993,0,82495,21205,1672,102028,86405,0,0.23,362008,86405,-31878,-142519,140452,322304,-241,77412.85714,147662,109876,257539,18441.57143,1520.214286,125004.1429,3.98,8.07,34.13,13.93,16.4,13.89,3.14,18.41,-2.8,15.31,-0.09,3.63,3.63,1.66,0.23,1.006667,13.52,51.35,49.95,63.79,63.96,81.51,88.66,69.19,127.57,75.88,102.9,50.71,49.29,441.73,61.02,94.063333,0.29,223.31,199.34,2.1,0.58,122.27,300.37,0
2,451017,95649,623425,64364,69057,608422,1964069,24609,6180,1539558,427509,206845,2617845,4581914,884738,545063,267454,9325,1795387,33389,68172,1863559,439665,1231468,0,50792,576319,0,186,2298430,419925,2718355,4581914,1567318,1320851,22087,-130,0,54729,14911,507,69133,62345,0,0.11,439665,62399,166847,-335069,112859,-49296,2432,77412.85714,-215087,600450,385362,18441.57143,1520.214286,125004.1429,1.37,2.31,15.73,3.75,4.41,3.98,0.92,10.22,9.29,9.82,0.38,5.23,5.23,3.56,0.13,1.006667,-3.7,-3.23,21.17,34.83,52.2,0.96,6.14,5.04,109.4,69.11,68.55,40.67,59.33,139.89,53.83,94.063333,0.34,125.48,119.32,0.82,0.58,52.67,192.13,0
2,1752415,16601,4560357,364044,687898,83381,7690933,465025,0,135126,0,1554973,8822411,16513344,1322923,1.00E+05,2834708,260158,7100697,296887,3468398,10569095,1931169,1472895,0,130131,1556129,0,-206764,4657477,1286773,5944249,16513344,8252209,6330595,155990,220212,0,551661,15830,5095,562396,503056,0,0.25,1931169,474999,-412342,-91168,100302,-719394,11552,77412.85714,-1211354,2802369,1591015,18441.57143,1520.214286,125004.1429,3.06,8.84,23.29,3.99,6.82,6.1,0.13,17.22,-5.81,10.55,-0.21,2.33,2.33,4.13,0.16,1.006667,42.29,19.59,19.77,76.67,140.44,-3.26,26.64,15.11,108.31,101.94,177.8,64,36,6596.42,91.04,94.063333,0.5,134.79,2.17,62.54,1.45,111.93,25.03,0
2,10964035,0,245340,58781,1273616,0,19732437,299214,0,1743853,24490,183999,5399199,25131636,1.00E+05,0,9688225,132034,11938779,0,523340,12462119,3558321,6787712,0,230856,2070271,0,-1007,12646153,23364,12669517,25131636,1747532,237113,-46694,92283,222,560301,107401,3673,664029,574414,0,0.17,3382541,573257,-4877936,-1640113,1441765,3778375,154,77412.85714,-2739521,13703557,10964035,18441.57143,1520.214286,125004.1429,2.35,5.51,74.64,-25.78,71.02,61.43,11.09,101.77,-40.86,13.5,-1.44,3.55,3.55,0.26,-0.07,1.006667,-59.25,-65.58,-113.86,-61.78,-61.07,320.62,278.97,1302.18,165.28,128.04,98.36,49.59,50.41,744.74,4.74,94.063333,0.04,83.76,0,0.86,0.09,12485.51,-12401.75,0
2,99339,550,170286,16387,9050,255255,562683,0,20497,273025,5411,15876,339879,902562,164480,0,38303,5001,267830,82000,85402,353232,250080,52137,0,14669,177863,0,2400,486789,62541,549330,902562,554172,368774,10318,-306,0,54479,3410,2697,55192,48534,0,0.17,250080,59946,44466,-43200,40882,-5959,2128,77412.85714,-2566,101906,99339,18441.57143,1520.214286,125004.1429,5.6,9.39,33.45,10.37,9.96,8.76,0.13,20.95,16.6,12.06,0.18,1.95,1.95,2.22,0.23,1.006667,12.87,22.84,39.53,22.82,24.56,9,13.46,6.85,210.09,104.25,64.3,39.14,60.86,226.74,45.6,94.063333,0.64,77.4,180.46,2.03,1.07,27.5,230.37,0
2,204446,13366,451003,16489,183942,182210,1052980,0,18404,335429,17424,40091,521686,1574666,238409,126932,233327,21606,670461,0,10019,680480,154000,360937,0,24371,286782,0,23,826114,68072,894186,1574666,712925,493129,10009,3993,0,58135,29988,4064,84060,68514,0,0.38,154000,68538,-33390,-80391,128178,67513,136,77412.85714,-46134,195627,149493,18441.57143,1520.214286,125004.1429,3.32,6.96,30.83,7.35,11.79,9.61,3.64,21.41,-4.98,18.49,-0.22,5.36,5.36,4.63,0.34,1.006667,118.55,115.31,80.72,196.63,196.99,28.61,8.05,87.36,157.05,127.19,76.1,43.21,56.79,253.42,40.99,94.063333,0.35,296.57,186.95,2.17,0.72,178.85,304.67,0
2,267646,42975,871652,199933,230790,216057,1848235,0,0,333817,4256,71777,2032152,3880387,312045,0,197799,258469,1476830,104656,119158,1595988,290571,1622248,6801,10214,260822,0,0,2190655,93745,2284399,3880387,3803480,3378150,21283,19,0,157780,4796,1330,161246,123454,0,0.42,290571,123454,138394,-121117,22479,101807,254,77412.85714,119338,148308,267646,18441.57143,1520.214286,125004.1429,3.41,5.59,11.18,4.32,4.24,3.25,0.09,6.1,9.37,23.44,0.48,7.54,7.54,13.09,0.57,1.006667,410.58,173.84,555.63,632.14,1016.42,172.04,203.6,-3.77,125.15,95.68,69.86,41.13,58.87,706.67,19.76,94.063333,1.05,65.75,16.38,11.04,1.72,15.11,67.02,0
2,707467,17624,451379,57367,22960,332841,1589637,64308,0,1496324,1095961,131277,2970551,4560188,825421,105755,96910,75777,1415889,4.00E+05,991134,2407023,678120,700581,0,65064,607312,0,-7,2051069,102096,2153165,4560188,774342,516104,41352,-607,0,136888,2632,205,139316,120653,0,0.17,678120,120653,71621,-571057,571306,865243,-27,77412.85714,365778,240717,606495,18441.57143,1520.214286,125004.1429,3.04,5.75,33.35,19.22,17.99,15.58,0.31,8.48,5.06,13.4,0.11,3.02,3.02,1.14,0.22,1.006667,28.79,23.05,36.31,37.92,38.45,35.5,6.49,36.87,112.27,84.71,111.79,52.78,47.22,98.49,73.45,94.063333,0.2,153.7,155.59,0.34,0.37,45.48,263.81,0
2,274369,27839,355503,115440,46569,187874,1078460,54247,0,77605,130,156766,588083,1666543,63688,0,85862,15546,183892,24000,52553,236445,241561,790370,0,13975,172449,0,19295,1237648,192449,1430098,1666543,445742,249613,-12,-2456,0,64547,17407,14,81940,70580,0,0.21,241561,97893,-44991,-71473,256,-55681,519,77412.85714,-171629,424311,252681,18441.57143,1520.214286,125004.1429,4.25,5.07,44,14.55,18.38,15.83,3.9,29.3,-24.47,13.86,-0.19,5.12,5.12,1.85,0.27,1.006667,106.36,166.39,774.21,408.66,374.07,105.43,112.9,-8.11,586.46,383.06,16.53,14.19,85.81,1870.58,6.13,94.063333,0.27,235.87,175.57,5.46,0.32,98.3,313.14,0
2,535468,10998,268805,5913,8980,121346,1123431,149618,33518,261182,3350,67910,596831,1720261,5000,2000,67016,29259,168401,0,17779,186180,1040033,68265,4752,68170,261621,0,0,1442841,91240,1534081,1720261,492391,300671,-8731,18960,0,111083,22591,30,133644,117102,0,0.11,1040033,117102,65268,-113063,10802,-17327,69,77412.85714,-65054,600438,535383,18441.57143,1520.214286,125004.1429,7.05,7.83,38.94,19.61,27.14,23.78,4.58,20.2,38.76,12.38,0.06,1.39,1.39,0.47,0.09,1.006667,4.46,20.01,10.25,1.7,3.07,9.24,7.76,-4.65,667.12,490.6,12.14,10.82,89.18,579.92,0.46,94.063333,0.3,139.47,105.94,1.83,0.33,63.91,181.5,0
2,213338,117209,247320,30803,7025,219468,853891,0,0,285890,260814,74466,664251,1518141,222000,10900,127027,14064,415587,0,2755,418342,542472,198235,0,24565,301981,0,0,1059736,40063,1099800,1518141,695204,502658,10162,0,0,69846,10175,137,79883,63516,0,0.12,542472,63516,73485,-80442,57036,-27019,112,77412.85714,-33865,243934,210068,18441.57143,1520.214286,125004.1429,4.39,6.13,27.7,11.11,11.49,9.14,1.44,14.39,17.68,20.49,0.14,1.95,1.95,1.28,0.14,1.006667,24.31,-3.24,-25.27,-18.02,-21.24,17.41,12.81,42.49,205.47,140.74,38.04,27.56,72.44,199.24,21.18,94.063333,0.48,122.32,126.04,1.34,0.67,45.17,203.19,0
2,1676668,43773,2265360,97983,90017,2036927,6329793,0,0,1597820,373493,225696,2740867,9070660,928000,460152,781652,54353,2461727,115000,492632,2954358,779980,3959364,0,91336,887379,0,-1447,5716612,399689,6116301,9070660,4922073,4144844,60302,0,0,180633,195593,5646,370579,340006,0,0.37,665753,339881,-463719,-293572,255170,1442261,473,77412.85714,685441,843059,1528500,18441.57143,1520.214286,125004.1429,4.25,7.18,15.79,4.01,7.53,6.91,3.86,8.23,-18.84,8.25,-0.7,7.29,7.29,6.28,0.25,1.006667,41.72,53.14,55.53,87.62,96.05,39.73,90.03,15.91,257.13,165.57,48.3,32.57,67.43,331.53,30,94.063333,0.62,117.34,106.58,2.61,1.04,46.63,177.29,0
2,64906,0,235697,8783,6879,180122,498072,0,0,229240,25883,23689,284722,782794,114950,60806,86182,595,270487,0,7055,277542,117000,260535,0,16538,111178,0,0,505251,0,505251,782794,253524,176225,3853,0,0,23396,3032,195,26233,22020,0,0.19,117000,22020,5388,-50709,41101,18535,-93,77412.85714,-26880,39180,12299,18441.57143,1520.214286,125004.1429,2.99,4.43,30.49,12.22,10.35,8.69,1.12,16.02,1.99,16.06,0.05,4.32,4.32,2.17,0.26,1.006667,57.91,88.05,356.28,186.14,164.76,14.34,3.78,7.82,184.14,113.68,54.93,35.46,64.54,198.04,34.79,94.063333,0.34,205.5,289.95,1.03,0.51,109.15,386.3,0
2,4278845,2600,3339858,560539,866970,866453,10030414,2153345,0,393862,72761,6359004,12119906,22150320,2102000,36305,2439718,585621,5867690,402272,1382266,7249956,3123402,6645045,0,354777,4046256,0,160741,14330221,570143,14900365,22150320,3204989,2297334,55214,100512,0,519310,6860,3097,523073,424377,0,0.14,3123402,471453,-1330690,-2214036,1605267,2526926,0,77412.85714,-1017801,5296647,4278845,18441.57143,1520.214286,125004.1429,2.09,2.93,28.32,15.65,16.32,13.24,0.12,10.39,-22.68,18.87,-0.43,4.59,4.59,1.03,0.16,1.006667,88.49,45.34,73.73,46.33,44.29,40.41,15.37,18.56,170.94,144.66,48.66,32.73,67.27,3472.99,23.11,94.063333,0.16,252.4,72.03,7.15,0.22,265.45,58.98,0
2,173966,35267,1471265,49184,78825,0,1828766,194442,119903,35167,0,28524,1616712,3445477,147000,0,854973,17503,1609004,380000,641990,2250994,682794,8806,0,30093,427167,0,37559,1186419,8064,1194483,3445477,2530791,2084762,24843,4814,0,133650,21861,589,154921,126059,0,0.18,682794,126059,2878,-796785,6601,714937,28,77412.85714,-78942,224489,145546,18441.57143,1520.214286,125004.1429,4.18,10.98,17.62,5.18,6.12,4.98,0.84,11.14,0.18,18.63,0,1.74,1.74,3.71,0.19,1.006667,84.5,69.97,20.23,48.17,57.98,89.36,-0.85,9.74,113.66,109.34,188.45,65.33,34.67,4477.16,44.12,94.063333,0.84,133.16,0,73.76,2.2,81.75,51.41,0
2,4204581,343785,6597251,2191845,107921,801100,14250781,106385,0,1356593,135154,158486,2025574,16276356,1184800,707207,2993832,506276,6752047,40000,3447703,10199750,1194555,2205110,0,92494,2684449,0,-28,5859363,217243,6076606,16276356,10293367,8011507,322012,-307,0,1418011,10875,0,1428886,1199853,0,1.03,1180057,1199853,-916695,-237968,178536,2202025,-28,77412.85714,1047330,3157251,4204581,18441.57143,1520.214286,125004.1429,9.05,21.93,22.17,15.68,13.88,11.66,0.11,2.69,-13.58,16.03,-0.78,4.91,4.91,8.63,1.35,1.006667,168.58,75.68,98.55,107.87,106,60.75,31.36,4.67,211.06,166.67,167.85,62.67,37.33,542.53,65.32,94.063333,0.78,142.66,22.74,6.98,1.88,80.38,85.02,0
2,127802,132534,514039,26384,3014,322243,1141494,49055,80770,349149,8573,23816,840285,1981779,123409,80940,334353,7353,571326,0,106155,677482,183034,977479,0,18007,125747,0,29,1304297,0,1304297,1981779,907641,760469,2574,11064,0,62514,6556,176,68895,62718,0,0.34,183034,62737,-89546,-101738,18990,114974,-511,77412.85714,-76823,204625,127802,18441.57143,1520.214286,125004.1429,3.37,4.93,16.21,6.36,7.59,6.91,0.7,9.43,-15.67,8.97,-0.49,7.13,7.13,4.96,0.32,1.006667,62.39,398.87,654.59,1675.19,3200.95,16.73,6.33,14.01,199.8,136.07,51.94,34.19,65.81,364.61,15.67,94.063333,0.49,168.4,94.31,2.66,0.71,98.41,164.3,0
2,177908,10823,144553,13125,76002,103012,569386,87848,74966,354981,16721,31750,696838,1266224,25306,14038,28268,22928,170524,0,23471,193995,535996,203473,0,45969,314544,0,0,1062961,9269,1072230,1266224,180894,76427,-3820,14008,0,796,10144,2,10938,10033,0,0.02,535996,10033,-10724,929,52374,3903,0,77412.85714,-5892,179143,173250,18441.57143,1520.214286,125004.1429,0.8,0.94,57.75,-6.9,6.05,5.55,5.61,65.99,-6.29,8.27,-0.02,1.98,1.98,0.34,-0.02,1.006667,0.8,4.66,49.87,177.98,213.07,10.29,6.26,-11.43,333.9,240.02,18.09,15.32,84.68,288.46,3.67,94.063333,0.14,231.66,317.07,0.45,0.17,97.73,451.01,0
2,170518,166,623301,14655,166778,190111,1200377,6633,70088,54672,21434,90131,656643,1857020,144457,10276,133197,62501,404597,0,27216,431813,393596,508553,0,53296,436553,0,0,1391998,33209,1425207,1857020,418488,227124,-460,-5216,0,39232,20361,7,59586,60628,0,0.14,393596,60628,-214027,-90617,24368,-175289,0,77412.85714,-479935,646024,166088,18441.57143,1520.214286,125004.1429,3.26,4.5,45.73,11.32,14.24,14.49,4.86,33.57,-52.9,0,-0.54,3.55,3.55,1.07,0.12,1.006667,38.41,70.09,58.39,30.49,44.46,24.22,20.22,-6.08,296.68,237.46,30.3,23.25,76.75,1872.66,11.05,94.063333,0.23,362.66,142.61,7.97,0.31,138.01,367.26,0
2,418310,8850,166959,10800,9976,56933,744327,0,8552,231080,377,41305,398070,1142397,0,0,41517,18435,69483,0,9566,79050,424000,456151,0,29647,153549,0,0,1063348,0,1063348,1142397,147305,101122,-12062,106,0,-7811,6185,0,-1626,-1867,0,0,424000,-1867,12988,-110384,10160,-81,0,77412.85714,-97478,515076,417596,18441.57143,1520.214286,125004.1429,-0.16,-0.18,31.35,-3.11,-1.1,-1.27,4.2,41.98,18.69,0,0.03,2.51,2.51,0.35,-0.01,1.006667,2.59,-16.12,-148.64,-116.64,-124.23,1.85,-0.44,35.4,1071.24,899.68,7.43,6.92,93.08,459.41,0,94.063333,0.13,305.77,144.14,0.62,0.14,84.65,365.27,0
2,353127,48291,370325,20643,21850,213400,2212990,0,2884,18133,67335,171271,918269,3131258,0,14956,49152,6237,222186,0,19402,241588,563640,2077904,0,59010,289694,0,1004,2888966,705,2889670,3131258,414687,273866,-5565,36118,0,26686,25591,1159,51118,47019,0,0.08,563640,47409,-129004,-214666,76146,-30573,412,77412.85714,-373834,726962,353127,18441.57143,1520.214286,125004.1429,1.49,1.65,33.96,0.93,12.33,11.34,5.89,34,-58.06,8.02,-0.23,5.13,5.13,0.74,0.01,1.006667,18.9,19.32,-89.34,-29.06,-27.58,0.29,4.13,154.26,996.01,360.25,8.36,7.72,92.28,3381,0.79,94.063333,0.13,261.31,198.55,7.19,0.15,72.38,387.48,0
2,124897,617,495992,15707,35602,256012,953967,153193,48688,318991,21726,86121,1381236,2335203,210000,36088,115938,24957,556595,390000,391334,947929,418750,601100,0,58063,293227,0,-4167,1366972,20301,1387274,2335203,686964,393808,22778,-672,0,98328,17490,1959,113859,100141,0,0.24,418750,104418,35686,-504321,55153,150484,1439,77412.85714,-316712,441411,124697,18441.57143,1520.214286,125004.1429,4.18,7.44,42.67,15.05,16.57,14.58,2.26,23.66,6.41,12.05,0.09,3.26,3.26,1.64,0.25,1.006667,36.1,45.47,14.01,21.73,35.84,3.39,12.4,6.27,171.39,118.11,68.33,40.59,59.41,521.63,50.9,94.063333,0.29,188,150.55,2.06,0.51,65.08,273.47,0
2,1053713,17889,655587,26450,108652,523944,2502900,37828,159338,357261,145540,369366,1461462,3964363,1.00E+05,0,134928,67971,514949,0,21670,536619,1377794,637764,0,88579,1234163,0,35526,3373825,53919,3427744,3964363,1002189,509723,-12359,-754,0,100082,58001,745,157338,154764,0,0.11,1377794,170605,-113289,-11085,119840,71044,4512,77412.85714,-48820,1100034,1051213,18441.57143,1520.214286,125004.1429,3.83,4.62,49.14,11.21,15.7,15.44,5.71,38.46,-22,1.64,-0.08,2.45,2.45,0.73,0.08,1.006667,74.6,34.57,46.86,18.63,12.07,3.8,9.41,-7.27,486.05,356.82,15.66,13.54,86.46,681.4,2.92,94.063333,0.25,160.33,244.84,2,0.3,69.91,335.26,0
2,488069,574985,880526,141681,247941,1405984,3834459,98610,0,1215997,83181,145632,2135432,5969891,1080000,309069,383061,1647,1932851,80000,765379,2698230,502804,2431100,0,41463,250060,0,0,3225427,46234,3271661,5969891,1616284,1283089,84008,250,0,26075,2969,14980,14064,6797,0,0.01,502804,6797,-138429,-66752,82733,148016,229,77412.85714,-56937,295068,238129,18441.57143,1520.214286,125004.1429,0.12,0.21,20.61,2.02,0.87,0.42,-0.74,13.08,-7.16,51.67,-0.28,6.41,6.41,3.21,0.06,1.006667,37.21,31.23,741.31,285.84,141.7,3.26,1.92,8.74,198.38,113.42,82.47,45.2,54.8,303.86,64.52,94.063333,0.28,235.41,290.94,1.24,0.5,77.98,448.37,0
2,70803,0,52957,32114,62298,38277,260928,156142,0,27039,0,53977,653865,914794,50000,0,11505,1676,120070,0,1433,121503,335000,337594,0,12546,95602,0,0,780742,12549,793291,914794,244973,140924,273,5033,0,-17545,2372,63,-15236,-15340,0,-0.01,335000,-15340,-12527,-259066,5919,-15420,0,77412.85714,-287015,357820,70803,18441.57143,1520.214286,125004.1429,-1.62,-1.9,42.47,-9.29,-6.22,-6.26,0.94,50.84,-10.43,0,-0.04,2.33,2.33,0.73,-0.07,1.006667,-28.46,-6.74,-15.17,-38.31,-48.92,4.41,0.09,-10.51,217.31,154.96,15.32,13.28,86.72,2933.88,6.3,94.063333,0.26,49.47,69.09,8.09,0.3,20.43,98.13,0
2,498757,646551,710876,123518,2568,241569,2313596,215654,0,1985329,6786,278746,2689818,5003414,482818,61008,461411,133515,1415649,581371,680182,2095832,673920,1696335,11797,61571,238561,0,0,2682185,225397,2907582,5003414,2992695,2727537,54762,8544,0,77137,14570,98,91610,91015,0,0.14,673920,91015,124337,-10041,40183,-35008,0,77412.85714,79285,248475,327760,18441.57143,1520.214286,125004.1429,1.82,3.17,8.86,2.5,3.06,3.04,0.48,4.46,8.78,0.65,0.18,3.98,3.98,4.44,0.11,1.006667,40.69,200.77,174.63,189.8,188.28,-1.31,-1.92,-7.72,163.43,131.3,72.08,41.89,58.11,175.12,45.58,94.063333,0.6,109.75,28.48,1.43,1.04,52.47,85.76,0
2,1090829,336926,975940,89597,172906,2720034,5569739,19930,0,1703822,208718,148320,4020209,9589948,752778,1287685,1393604,130499,3956155,0,565219,4521375,1423579,3617307,2655,67101,-43209,0,1143,5068573,0,5068573,9589948,3539318,2751609,17376,1216,0,110114,57682,22250,145546,79815,0,0.06,1423579,81799,-155078,-608731,154748,290858,1457,77412.85714,-471494,1562325,1090829,18441.57143,1520.214286,125004.1429,0.87,1.59,22.26,3.13,4.11,2.26,1,18.31,-3.92,45.16,-0.11,3.56,3.56,2.49,0.08,1.006667,46.14,158.93,152.68,170.49,138.79,118.66,168.73,4.72,140.79,65.13,89.2,47.15,52.85,265.02,40.26,94.063333,0.39,106.31,215.63,1.88,0.7,140.35,181.58,0
2,829138,300,265114,44098,21788,147570,1314835,0,0,215073,23754,75160,1094897,2409732,142629,0,66992,4682,295772,254690,308362,604133,384766,1244366,0,13405,144954,0,11703,1799194,6405,1805599,2409732,208274,137185,11444,0,0,2949,2095,753,4291,2629,0,0.01,384766,11167,13913,-79594,63411,706744,2431,77412.85714,643493,166228,809721,18441.57143,1520.214286,125004.1429,0.13,0.18,34.13,1.03,2.06,1.26,0.64,26.63,4.7,38.76,0.04,4.68,4.68,0.54,0.01,1.006667,-24.43,-7.78,188.23,434.97,180.66,44.51,68.07,14.7,444.54,378.03,33.46,25.07,74.93,284.95,25.62,94.063333,0.1,328.46,292.91,0.29,0.14,149.95,471.42,0
2,106707,0,452245,173640,20107,88465,905486,192331,39679,11267,500,74175,538873,1444359,109000,75607,112367,107604,481410,0,5908,487318,683546,50348,0,20595,182482,0,170,937140,19901,957041,1444359,648488,391871,5105,-7926,0,62590,6282,51,68821,58591,0,0.07,683546,58761,-128969,54903,14072,56577,-1454,77412.85714,-18945,125653,106707,18441.57143,1520.214286,125004.1429,4.47,6.28,39.57,12.23,10.61,9.04,0.96,26.32,-26.79,14.86,-0.19,1.37,1.37,0.95,0.12,1.006667,61.32,43.71,21.94,26.92,29.07,37.78,9.25,45.76,188.09,120.28,50.92,33.74,66.26,8133.26,19.29,94.063333,0.49,154.14,45.15,58.05,0.69,62.94,136.34,0
2,338431,13572,69696,44000,15532,127687,1488859,21398,0,303008,22648,249074,666738,2155597,1.00E+05,5683,54027,22841,249623,0,37863,287486,450000,1116505,0,37830,190629,0,0,1794964,73148,1868112,2155597,334051,201841,4578,22109,0,40441,2500,1088,41853,26494,0,0.07,450000,26494,17684,44240,34706,16719,0,77412.85714,78644,259598,338242,18441.57143,1520.214286,125004.1429,1.25,1.43,39.58,6.38,12.53,7.93,0.42,31.01,7.08,36.7,0.04,3.99,3.99,0.74,0.05,1.006667,37.8,2.75,3.44,-1.58,-10.11,9.83,2.18,-6.97,596.44,184.45,15.39,13.34,86.66,573.65,5.66,94.063333,0.16,73.23,146.13,1.01,0.18,74.62,144.75,0
2,416353,600,29856,111244,14868,368130,981386,3898,0,213827,3235,78919,366284,1347670,5000,0,110186,316253,468512,0,80025,548536,319820,191705,0,11755,93445,0,71,616796,182339,799134,1347670,276662,169422,-2377,584,0,-16907,7178,1297,-11026,-12824,0,-0.03,319820,-12803,115041,-50728,30754,68356,277,77412.85714,132944,273946,406891,18441.57143,1520.214286,125004.1429,-1.04,-1.62,38.76,-6.13,-3.99,-4.64,2.13,45.53,24.55,0,0.36,1.93,1.93,0.87,-0.05,1.006667,-2.53,6.62,-54.81,-56.78,-57.68,23.1,8.87,7.32,209.47,98.54,68.64,40.7,59.3,368.16,0.63,94.063333,0.23,35.65,579.73,1.25,0.35,169.65,445.73,0
2,1028378,97384,536862,35751,48411,572598,2322380,32433,0,1676068,470524,168129,3719666,6042045,539096,35410,593762,1207,2139638,162643,245336,2384974,1149440,1306208,0,119442,1063466,0,-1005,3637550,19521,3657071,6042045,4928753,4443178,33573,917,0,278100,20106,2389,295817,234609,0,0.2,1149440,236529,248695,-410039,424723,524865,6732,77412.85714,370253,602430,972683,18441.57143,1520.214286,125004.1429,4.31,6.48,9.85,5.81,6,4.76,0.36,3.08,11.62,20.69,0.22,3.16,3.16,4.29,0.25,1.006667,57.93,36.71,49.05,40.03,34.62,13.69,5.38,19.95,108.54,79.97,65.22,39.47,60.53,177.94,20.16,94.063333,0.91,36.51,23.83,2.43,1.36,26.71,33.63,0
2,491289,0,306151,29157,3220,130539,980993,122209,0,174275,5508,302801,1240951,2221944,377770,0,28742,11844,475100,0,16089,491189,434800,1025782,0,30809,239028,0,0,1730419,337,1730756,2221944,335061,229107,5325,98241,0,128307,1651,2175,127783,109453,0,0.29,377487,109453,-15256,-259106,2150,479323,613,77412.85714,205572,285718,491289,18441.57143,1520.214286,125004.1429,6.42,8.65,31.62,9.71,38.14,32.67,-0.16,19.57,-3.21,14.34,-0.04,3.98,3.98,0.77,0.07,1.006667,-4.48,1.38,87.59,950.67,957.11,93.87,117.1,10.31,206.48,171.75,28.38,22.11,77.89,962.69,21.83,94.063333,0.2,201.12,132.13,1.98,0.26,26.15,307.1,0
2,1395399,71451,1083622,733008,692291,843811,4902639,169865,0,960276,1952745,750105,6303337,11205976,1929160,306093,332558,18022,2840281,644115,3063708,5903989,1319953,2166092,0,102661,1429241,0,245022,5262968,39018,5301987,11205976,1166356,695091,95816,-6000,0,176176,11486,2100,185561,165148,0,0.13,1319953,-282572,-189209,-1612723,1550330,-794758,0,77412.85714,-2596692,3401233,804540,18441.57143,1520.214286,125004.1429,1.43,3.02,40.4,16.11,15.91,14.16,0.8,15.51,-6.66,11,-0.14,3.99,3.99,0.88,0.14,1.006667,9.8,34.88,211.31,2.98,2.02,54.61,136.94,70.96,172.61,114.3,111.35,52.69,47.31,239.08,73.52,94.063333,0.1,259.31,293.8,0.5,0.21,127.41,425.71,0
2,209052,73677,985843,76448,39141,223466,1611225,4907,0,766425,13475,110526,954600,2565825,655500,160448,396589,43069,1526788,119100,133543,1660330,522500,129052,666,24324,212751,0,0,889293,16201,905494,2565825,697772,489866,35199,-333,0,50256,4420,2287,52389,46364,0,0.1,522500,46364,-60752,-24144,19239,94849,-341,77412.85714,9609,59821,69430,18441.57143,1520.214286,125004.1429,1.97,5.23,29.8,8.56,7.51,6.64,0.31,15.16,-3.98,11.5,-0.12,1.7,1.7,1.34,0.11,1.006667,2.71,25.77,48.13,46.11,57.7,28.26,7.12,11.65,105.53,85.65,183.36,64.71,35.29,131.38,115.19,94.063333,0.3,362.24,122.08,0.89,0.79,189.39,294.92,0
